timestamp,node_id,tilt_x,tilt_y
2026-09-01 18:15:00,N04,0.4595,0.2371
2026-09-01 18:20:00,N04,0.4883,0.3233
2026-09-01 18:25:00,N04,0.5494,0.2962
2026-09-01 18:30:00,N04,0.484,0.3076
2026-09-01 18:35:00,N04,0.4582,0.4045
2026-09-01 18:40:00,N04,0.4196,0.3092
2026-09-01 18:45:00,N04,0.6012,0.3003
2026-09-01 18:50:00,N04,0.4905,0.2821
2026-09-01 18:55:00,N04,0.491,0.3686
2026-09-01 19:00:00,N04,0.3894,0.3767
2026-09-01 19:05:00,N04,0.4288,0.2867
2026-09-01 19:10:00,N04,0.4785,0.3294
2026-09-01 19:15:00,N04,0.4201,0.3231
2026-09-01 19:20:00,N04,0.6012,0.2318
2026-09-01 19:25:00,N04,0.5095,0.2669
2026-09-01 19:30:00,N04,0.5213,0.301
2026-09-01 19:35:00,N04,0.4679,0.3244
2026-09-01 19:40:00,N04,0.5902,0.2905
2026-09-01 19:45:00,N04,0.536,0.2353
2026-09-01 19:50:00,N04,0.4522,0.3236
2026-09-01 19:55:00,N04,0.5742,0.3178
2026-09-01 20:00:00,N04,0.4843,0.3
2026-09-01 20:05:00,N04,0.5175,0.3802
2026-09-01 20:10:00,N04,0.7041,0.3774
2026-09-01 20:15:00,N04,0.7165,0.4633
2026-09-01 20:20:00,N04,0.7982,0.4967
2026-09-01 20:25:00,N04,1.005,0.5376
2026-09-01 20:30:00,N04,0.9621,0.5676
2026-09-01 20:35:00,N04,1.0972,0.6409
2026-09-01 20:40:00,N04,1.1075,0.7661
2026-09-01 20:45:00,N04,1.291,0.72
2026-09-01 20:50:00,N04,1.2067,0.8504
2026-09-01 20:55:00,N04,1.3458,0.8895
2026-09-01 21:00:00,N04,1.3615,0.9446
2026-09-01 21:05:00,N04,1.4794,0.9865
2026-09-01 21:10:00,N04,1.6207,0.9523
2026-09-01 21:15:00,N04,1.6796,1.0843
2026-09-01 21:20:00,N04,1.7853,1.1292
2026-09-01 21:25:00,N04,1.9588,1.0718
2026-09-01 21:30:00,N04,2.0209,1.2052
2026-09-01 21:35:00,N04,1.9751,1.1835
2026-09-01 21:40:00,N04,2.0905,1.3461
2026-09-01 21:45:00,N04,2.1736,1.4256
2026-09-01 21:50:00,N04,2.1874,1.3994
2026-09-01 21:55:00,N04,2.2774,1.4682
2026-09-01 22:00:00,N04,2.4643,1.479
2026-09-01 22:05:00,N04,2.3698,1.5599
2026-09-01 22:10:00,N04,2.6018,1.6202
2026-09-01 22:15:00,N04,2.7218,1.5964
2026-09-01 22:20:00,N04,2.774,1.7596
2026-09-01 22:25:00,N04,2.7311,1.766
2026-09-01 22:30:00,N04,2.8748,1.7959
2026-09-01 22:35:00,N04,2.9974,1.8256
2026-09-01 22:40:00,N04,3.0262,1.9017
2026-09-01 22:45:00,N04,3.0856,1.8957
2026-09-01 22:50:00,N04,3.254,1.9426
2026-09-01 22:55:00,N04,3.3333,2.0731
2026-09-01 23:00:00,N04,3.2937,2.0661
2026-09-01 23:05:00,N04,3.5197,2.1009
2026-09-01 23:10:00,N04,3.5168,2.2231
2026-09-01 23:15:00,N04,3.6592,2.2374
2026-09-01 23:20:00,N04,3.6701,2.3711
2026-09-01 23:25:00,N04,3.8669,2.3989
2026-09-01 23:30:00,N04,3.8643,2.3596
2026-09-01 23:35:00,N04,3.8985,2.4761
2026-09-01 23:40:00,N04,4.0409,2.5701
2026-09-01 23:45:00,N04,4.1325,2.4748
2026-09-01 23:50:00,N04,4.2326,2.5501
2026-09-01 23:55:00,N04,4.2408,2.6625
2026-09-01 00:00:00,N05,0.5998,0.4555
2026-09-01 00:05:00,N05,0.5303,0.2908
2026-09-01 00:10:00,N05,0.5267,0.3444
2026-09-01 00:15:00,N05,0.484,0.3898
2026-09-01 00:20:00,N05,0.5115,0.3249
2026-09-01 00:25:00,N05,0.5333,0.3211
2026-09-01 00:30:00,N05,0.5419,0.2691
2026-09-01 00:35:00,N05,0.4721,0.245
2026-09-01 00:40:00,N05,0.522,0.3389
2026-09-01 00:45:00,N05,0.5229,0.3837
2026-09-01 00:50:00,N05,0.4997,0.3334
2026-09-01 00:55:00,N05,0.4454,0.2806
2026-09-01 01:00:00,N05,0.5348,0.3425
2026-09-01 01:05:00,N05,0.4853,0.2964
2026-09-01 01:10:00,N05,0.4241,0.2821
2026-09-01 01:15:00,N05,0.5445,0.3288
2026-09-01 01:20:00,N05,0.525,0.3025
2026-09-01 01:25:00,N05,0.5004,0.267
2026-09-01 01:30:00,N05,0.5349,0.321
2026-09-01 01:35:00,N05,0.5246,0.2737
2026-09-01 01:40:00,N05,0.3923,0.3549
2026-09-01 01:45:00,N05,0.4761,0.2569
2026-09-01 01:50:00,N05,0.5347,0.2804
2026-09-01 01:55:00,N05,0.553,0.3309
2026-09-01 02:00:00,N05,0.5342,0.2317
2026-09-01 02:05:00,N05,0.5606,0.3131
2026-09-01 02:10:00,N05,0.4815,0.3072
2026-09-01 02:15:00,N05,0.4112,0.3204
2026-09-01 02:20:00,N05,0.4485,0.2324
2026-09-01 02:25:00,N05,0.4239,0.3556
2026-09-01 02:30:00,N05,0.4685,0.3767
2026-09-01 02:35:00,N05,0.4732,0.2146
2026-09-01 02:40:00,N05,0.4442,0.3618
2026-09-01 02:45:00,N05,0.4922,0.2726
2026-09-01 02:50:00,N05,0.508,0.3251
2026-09-01 02:55:00,N05,0.5559,0.3724
2026-09-01 03:00:00,N05,0.482,0.2337
2026-09-01 03:05:00,N05,0.4793,0.313
2026-09-01 03:10:00,N05,0.4518,0.2521
2026-09-01 03:15:00,N05,0.5172,0.2976
2026-09-01 03:20:00,N05,0.5016,0.2621
2026-09-01 03:25:00,N05,0.4885,0.2538
2026-09-01 03:30:00,N05,0.5445,0.3518
2026-09-01 03:35:00,N05,0.4077,0.2535
2026-09-01 03:40:00,N05,0.4252,0.2675
2026-09-01 03:45:00,N05,0.4958,0.2275
2026-09-01 03:50:00,N05,0.4539,0.2498
2026-09-01 03:55:00,N05,0.5104,0.3035
2026-09-01 04:00:00,N05,0.4639,0.3088
2026-09-01 04:05:00,N05,0.4727,0.2864
2026-09-01 04:10:00,N05,0.5837,0.367
2026-09-01 04:15:00,N05,0.435,0.3415
2026-09-01 04:20:00,N05,0.5406,0.2426
2026-09-01 04:25:00,N05,0.5409,0.3769
2026-09-01 04:30:00,N05,0.4439,0.2541
2026-09-01 04:35:00,N05,0.5509,0.3136
2026-09-01 04:40:00,N05,0.5276,0.317
2026-09-01 04:45:00,N05,0.5195,0.2337
2026-09-01 04:50:00,N05,0.5524,0.3585
2026-09-01 04:55:00,N05,0.4885,0.2978
2026-09-01 05:00:00,N05,0.4234,0.3257
2026-09-01 05:05:00,N05,0.5286,0.2969
2026-09-01 05:10:00,N05,0.5562,0.2833
2026-09-01 05:15:00,N05,0.5282,0.249
2026-09-01 05:20:00,N05,0.4988,0.2913
2026-09-01 05:25:00,N05,0.5113,0.2815
2026-09-01 05:30:00,N05,0.4934,0.3413
2026-09-01 05:35:00,N05,0.4782,0.2197
2026-09-01 05:40:00,N05,0.5875,0.3691
2026-09-01 05:45:00,N05,0.4354,0.3345
2026-09-01 05:50:00,N05,0.4749,0.3132
2026-09-01 05:55:00,N05,0.5147,0.2883
2026-09-01 06:00:00,N05,0.4608,0.2655
2026-09-01 06:05:00,N05,0.4542,0.2584
2026-09-01 06:10:00,N05,0.4966,0.2642
2026-09-01 06:15:00,N05,0.5341,0.3744
2026-09-01 06:20:00,N05,0.471,0.312
2026-09-01 06:25:00,N05,0.525,0.3236
2026-09-01 06:30:00,N05,0.5038,0.3371
2026-09-01 06:35:00,N05,0.5241,0.2381
2026-09-01 06:40:00,N05,0.5435,0.3444
2026-09-01 06:45:00,N05,0.4618,0.3019
2026-09-01 06:50:00,N05,0.5342,0.2895
2026-09-01 06:55:00,N05,0.5536,0.4182
2026-09-01 07:00:00,N05,0.4607,0.2309
2026-09-01 07:05:00,N05,0.5152,0.3361
2026-09-01 07:10:00,N05,0.4885,0.3727
2026-09-01 07:15:00,N05,0.4331,0.3346
2026-09-01 07:20:00,N05,0.4697,0.386
2026-09-01 07:25:00,N05,0.5996,0.2617
2026-09-01 07:30:00,N05,0.4725,0.343
2026-09-01 07:35:00,N05,0.4806,0.2977
2026-09-01 07:40:00,N05,0.5013,0.204
2026-09-01 07:45:00,N05,0.4993,0.2655
2026-09-01 07:50:00,N05,0.4753,0.3722
2026-09-01 07:55:00,N05,0.4372,0.3407
2026-09-01 08:00:00,N05,0.4861,0.286
2026-09-01 08:05:00,N05,0.5395,0.317
2026-09-01 08:10:00,N05,0.5285,0.3484
2026-09-01 08:15:00,N05,0.4834,0.2694
2026-09-01 08:20:00,N05,0.4457,0.2587
2026-09-01 08:25:00,N05,0.6475,0.3622
2026-09-01 08:30:00,N05,0.4324,0.2339
2026-09-01 08:35:00,N05,0.5241,0.3274
2026-09-01 08:40:00,N05,0.5274,0.2873
2026-09-01 08:45:00,N05,0.4937,0.3164
2026-09-01 08:50:00,N05,0.5043,0.189
2026-09-01 08:55:00,N05,0.4885,0.2574
2026-09-01 09:00:00,N05,0.5088,0.4493
2026-09-01 09:05:00,N05,0.5184,0.2843
2026-09-01 09:10:00,N05,0.5461,0.3241
2026-09-01 09:15:00,N05,0.521,0.3303
2026-09-01 09:20:00,N05,0.6028,0.2435
2026-09-01 09:25:00,N05,0.5237,0.2537
2026-09-01 09:30:00,N05,0.5278,0.2541
2026-09-01 09:35:00,N05,0.4791,0.2852
2026-09-01 09:40:00,N05,0.5488,0.3459
2026-09-01 09:45:00,N05,0.4377,0.3027
2026-09-01 09:50:00,N05,0.4645,0.2371
2026-09-01 09:55:00,N05,0.4891,0.2846
2026-09-01 10:00:00,N05,0.6213,0.3216
2026-09-01 10:05:00,N05,0.4311,0.2718
2026-09-01 10:10:00,N05,0.5511,0.4044
2026-09-01 10:15:00,N05,0.4207,0.206
2026-09-01 10:20:00,N05,0.5935,0.3195
2026-09-01 10:25:00,N05,0.4566,0.3267
2026-09-01 10:30:00,N05,0.3682,0.3002
2026-09-01 10:35:00,N05,0.5164,0.3462
2026-09-01 10:40:00,N05,0.4493,0.3043
2026-09-01 10:45:00,N05,0.4537,0.3128
2026-09-01 10:50:00,N05,0.4552,0.2796
2026-09-01 10:55:00,N05,0.4502,0.3326
2026-09-01 11:00:00,N05,0.5429,0.2883
2026-09-01 11:05:00,N05,0.5019,0.2276
2026-09-01 11:10:00,N05,0.485,0.2975
2026-09-01 11:15:00,N05,0.631,0.2444
2026-09-01 11:20:00,N05,0.5732,0.3498
2026-09-01 11:25:00,N05,0.514,0.3879
2026-09-01 11:30:00,N05,0.5186,0.3195
2026-09-01 11:35:00,N05,0.4973,0.3612
2026-09-01 11:40:00,N05,0.5548,0.2687
2026-09-01 11:45:00,N05,0.434,0.2899
2026-09-01 11:50:00,N05,0.46,0.2968
2026-09-01 11:55:00,N05,0.5619,0.2771
2026-09-01 12:00:00,N05,0.4979,0.3029
2026-09-01 12:05:00,N05,0.5424,0.1877
2026-09-01 12:10:00,N05,0.4697,0.3106
2026-09-01 12:15:00,N05,0.56,0.2754
2026-09-01 12:20:00,N05,0.4062,0.331
2026-09-01 12:25:00,N05,0.4682,0.2405
2026-09-01 12:30:00,N05,0.4688,0.2908
2026-09-01 12:35:00,N05,0.4698,0.1897
2026-09-01 12:40:00,N05,0.5449,0.3637
2026-09-01 12:45:00,N05,0.5326,0.2431
2026-09-01 12:50:00,N05,0.4899,0.2997
2026-09-01 12:55:00,N05,0.5299,0.3334
2026-09-01 13:00:00,N05,0.4633,0.3041
2026-09-01 13:05:00,N05,0.5229,0.3728
2026-09-01 13:10:00,N05,0.5352,0.3395
2026-09-01 13:15:00,N05,0.5042,0.3705
2026-09-01 13:20:00,N05,0.5205,0.2569
2026-09-01 13:25:00,N05,0.5702,0.3349
2026-09-01 13:30:00,N05,0.4778,0.276
2026-09-01 13:35:00,N05,0.5148,0.3232
2026-09-01 13:40:00,N05,0.5099,0.3156
2026-09-01 13:45:00,N05,0.585,0.3536
2026-09-01 13:50:00,N05,0.5095,0.3471
2026-09-01 13:55:00,N05,0.4484,0.3199
2026-09-01 14:00:00,N05,0.5905,0.2891
2026-09-01 14:05:00,N05,0.4576,0.2674
2026-09-01 14:10:00,N05,0.4455,0.2608
2026-09-01 14:15:00,N05,0.4815,0.2297
2026-09-01 14:20:00,N05,0.5008,0.3451
2026-09-01 14:25:00,N05,0.4546,0.376
2026-09-01 14:30:00,N05,0.5255,0.3515
2026-09-01 14:35:00,N05,0.4671,0.3427
2026-09-01 14:40:00,N05,0.4454,0.3445
2026-09-01 14:45:00,N05,0.5086,0.3277
2026-09-01 14:50:00,N05,0.4412,0.2552
2026-09-01 14:55:00,N05,0.5299,0.2526
2026-09-01 15:00:00,N05,0.5232,0.2316
2026-09-01 15:05:00,N05,0.5424,0.2384
2026-09-01 15:10:00,N05,0.5276,0.3313
2026-09-01 15:15:00,N05,0.4652,0.3291
2026-09-01 15:20:00,N05,0.513,0.2731
2026-09-01 15:25:00,N05,0.4496,0.2019
2026-09-01 15:30:00,N05,0.5175,0.2218
2026-09-01 15:35:00,N05,0.5048,0.2868
2026-09-01 15:40:00,N05,0.534,0.2849
2026-09-01 15:45:00,N05,0.4835,0.3366
2026-09-01 15:50:00,N05,0.5168,0.3158
2026-09-01 15:55:00,N05,0.5235,0.2232
2026-09-01 16:00:00,N05,0.5378,0.3306
2026-09-01 16:05:00,N05,0.4492,0.2878
2026-09-01 16:10:00,N05,0.498,0.2933
2026-09-01 16:15:00,N05,0.5167,0.3716
2026-09-01 16:20:00,N05,0.5541,0.2344
2026-09-01 16:25:00,N05,0.5311,0.3664
2026-09-01 16:30:00,N05,0.5193,0.3545
2026-09-01 16:35:00,N05,0.6006,0.3512
2026-09-01 16:40:00,N05,0.5125,0.3523
2026-09-01 16:45:00,N05,0.5072,0.3012
2026-09-01 16:50:00,N05,0.4824,0.3782
2026-09-01 16:55:00,N05,0.4591,0.3766
2026-09-01 17:00:00,N05,0.525,0.23
2026-09-01 17:05:00,N05,0.5184,0.195
2026-09-01 17:10:00,N05,0.5313,0.3443
2026-09-01 17:15:00,N05,0.4704,0.3062
2026-09-01 17:20:00,N05,0.5977,0.2747
2026-09-01 17:25:00,N05,0.4471,0.3741
2026-09-01 17:30:00,N05,0.5981,0.3002
2026-09-01 17:35:00,N05,0.5506,0.3671
2026-09-01 17:40:00,N05,0.4629,0.2757
2026-09-01 17:45:00,N05,0.5615,0.3843
2026-09-01 17:50:00,N05,0.5281,0.256
2026-09-01 17:55:00,N05,0.5994,0.2735
2026-09-01 18:00:00,N05,0.4832,0.3171
2026-09-01 18:05:00,N05,0.5777,0.3427
2026-09-01 18:10:00,N05,0.5207,0.3232
2026-09-01 18:15:00,N05,0.5022,0.3279
2026-09-01 18:20:00,N05,0.3735,0.2852
2026-09-01 18:25:00,N05,0.5121,0.2424
2026-09-01 18:30:00,N05,0.5193,0.2898
2026-09-01 18:35:00,N05,0.5878,0.3787
2026-09-01 18:40:00,N05,0.4767,0.2925
2026-09-01 18:45:00,N05,0.4963,0.2774
2026-09-01 18:50:00,N05,0.5098,0.2621
2026-09-01 18:55:00,N05,0.4435,0.3311
2026-09-01 19:00:00,N05,0.5315,0.2598
2026-09-01 19:05:00,N05,0.5448,0.2684
2026-09-01 19:10:00,N05,0.5127,0.341
2026-09-01 19:15:00,N05,0.4983,0.3227
2026-09-01 19:20:00,N05,0.4742,0.2902
2026-09-01 19:25:00,N05,0.4897,0.2627
2026-09-01 19:30:00,N05,0.4912,0.2226
2026-09-01 19:35:00,N05,0.4754,0.2858
2026-09-01 19:40:00,N05,0.4872,0.2879
2026-09-01 19:45:00,N05,0.4969,0.324
2026-09-01 19:50:00,N05,0.5437,0.2675
2026-09-01 19:55:00,N05,0.4398,0.2479
2026-09-01 20:00:00,N05,0.4756,0.2824
2026-09-01 20:05:00,N05,0.4615,0.2352
2026-09-01 20:10:00,N05,0.4772,0.3091
2026-09-01 20:15:00,N05,0.5298,0.2721
2026-09-01 20:20:00,N05,0.4794,0.2537
2026-09-01 20:25:00,N05,0.4984,0.2576
2026-09-01 20:30:00,N05,0.5287,0.2107
2026-09-01 20:35:00,N05,0.482,0.3151
2026-09-01 20:40:00,N05,0.5092,0.4347
2026-09-01 20:45:00,N05,0.5175,0.2498
2026-09-01 20:50:00,N05,0.4952,0.2112
2026-09-01 20:55:00,N05,0.496,0.2583
2026-09-01 21:00:00,N05,0.5458,0.2725
2026-09-01 21:05:00,N05,0.4942,0.2682
2026-09-01 21:10:00,N05,0.5869,0.2839
2026-09-01 21:15:00,N05,0.5916,0.3407
2026-09-01 21:20:00,N05,0.5241,0.3184
2026-09-01 21:25:00,N05,0.5197,0.2036
2026-09-01 21:30:00,N05,0.4861,0.3423
2026-09-01 21:35:00,N05,0.4976,0.2297
2026-09-01 21:40:00,N05,0.4974,0.3852
2026-09-01 21:45:00,N05,0.5623,0.2969
2026-09-01 21:50:00,N05,0.5476,0.2817
2026-09-01 21:55:00,N05,0.4148,0.2538
2026-09-01 22:00:00,N05,0.5781,0.2863
2026-09-01 22:05:00,N05,0.4878,0.285
2026-09-01 22:10:00,N05,0.5952,0.3813
2026-09-01 22:15:00,N05,0.6109,0.292
2026-09-01 22:20:00,N05,0.5148,0.2242
2026-09-01 22:25:00,N05,0.5738,0.2416
2026-09-01 22:30:00,N05,0.5108,0.2451
2026-09-01 22:35:00,N05,0.4706,0.2581
2026-09-01 22:40:00,N05,0.4696,0.273
2026-09-01 22:45:00,N05,0.4726,0.3417
2026-09-01 22:50:00,N05,0.4448,0.311
2026-09-01 22:55:00,N05,0.5609,0.2743
2026-09-01 23:00:00,N05,0.4641,0.2885
2026-09-01 23:05:00,N05,0.559,0.3097
2026-09-01 23:10:00,N05,0.4734,0.3242
2026-09-01 23:15:00,N05,0.4449,0.3341
2026-09-01 23:20:00,N05,0.5204,0.2846
2026-09-01 23:25:00,N05,0.4581,0.2557
2026-09-01 23:30:00,N05,0.5267,0.3614
2026-09-01 23:35:00,N05,0.4681,0.3229
2026-09-01 23:40:00,N05,0.3956,0.2708
2026-09-01 23:45:00,N05,0.4984,0.2545
2026-09-01 23:50:00,N05,0.4532,0.2666
2026-09-01 23:55:00,N05,0.5146,0.2906
